Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp,raw_word_count,length_type,length_type2,tokens
2037466,059eb9e9-fb98-4b8a-bb28-50c8df7557f9,319746804732290600959,A****G,"Please add ""Play Next"" option. Currently I can only add to queue and add to playlist which is often very inconvenient. Another thing is I can't access songs that I just played in my queue in case I wanna go back to them without having to create a playlist. Also it would be ideal if you allowed playing music files that are already on my device. I wanted to switch to your music service, but to be honest, your competitors managed to create a more user friendly experience.",2,32,8.5.79.1061,2020-10-14 17:38:35,88,Long,Long,"['please', 'add', '""', 'play', 'next', '""', 'option', '.', 'currently', 'i', 'can', 'only', 'add', 'to', 'queue', 'and', 'add', 'to', 'play', '##list', 'which', 'is', 'often', 'very', 'inc', '##on', '##ven', '##ient', '.', 'another', 'thing', 'is', 'i', 'can', ""'"", 't', 'access', 'songs', 'that', 'i', 'just', 'played', 'in', 'my', 'queue', 'in', 'case', 'i', 'wanna', 'go', 'back', 'to', 'them', 'without', 'having', 'to', 'create', 'a', 'play', '##list', '.', 'also', 'it', 'would', 'be', 'ideal', 'if', 'you', 'allowed', 'playing', 'music', 'files', 'that', 'are', 'already', 'on', 'my', 'device', '.', 'i', 'wanted', 'to', 'switch', 'to', 'your', 'music', 'service', ',', 'but', 'to', 'be', 'honest', ',', 'your', 'competitors', 'managed', 'to', 'create', 'a', 'more', 'user', 'friendly', 'experience', '.']"
1712932,141e3072-8e3c-46b4-9e2f-4f17793e1537,511120097991633343929,A Google user,Nice,5,0,8.5.36.747,2019-12-29 09:51:20,1,Very short,Short,['nice']
2313930,020a7482-c9df-4081-82b8-76a569faacf5,184305934240153784295,An******le,"Not always perfect, but better than the other services I've tried.",5,0,8.6.32.925,2021-06-09 05:08:50,11,Long,Long,"['not', 'always', 'perfect', ',', 'but', 'better', 'than', 'the', 'other', 'services', 'i', ""'"", 've', 'tried', '.']"
2925792,9891ebf3-70be-4280-905f-0da591acd009,317581424969335201656,Ka*******oh,"The app doesn't seem to play songs anymore. It stops when the next song is about to come on and I want this fixed please. And unless spotify does something to fix this, I will be unsubscribing",1,2,8.7.90.544,2022-12-15 08:03:11,37,Long,Long,"['the', 'app', 'doesn', ""'"", 't', 'seem', 'to', 'play', 'songs', 'anymore', '.', 'it', 'stops', 'when', 'the', 'next', 'song', 'is', 'about', 'to', 'come', 'on', 'and', 'i', 'want', 'this', 'fixed', 'please', '.', 'and', 'unless', 'spot', '##ify', 'does', 'something', 'to', 'fix', 'this', ',', 'i', 'will', 'be', 'un', '##su', '##bs', '##cr', '##ib', '##ing']"
1802391,1b49fe56-df23-481b-a569-77bad6d9b2b9,131146829448347137519,A Google user,Really very nice app,5,0,8.5.47.1006,2020-03-28 07:30:02,4,Short,Short,"['really', 'very', 'nice', 'app']"
2192726,5aaf4c12-fec1-4239-a8bb-b637cb9873f6,243897851394815356572,Ph************as,Hi Im PhiliP Filipinas Im From Philippines I say this game TANG INA ANG PANGET TRANSLATE NYU NA LNG MGA BUBU HAHHHHA PH MALAKAS,1,0,,2021-03-01 08:37:15,24,Long,Long,"['hi', 'im', 'philip', 'fi', '##lip', '##inas', 'im', 'from', 'philippines', 'i', 'say', 'this', 'game', 'tang', 'ina', 'ang', 'pang', '##et', 'translate', 'nyu', 'na', 'l', '##ng', 'mg', '##a', 'bu', '##bu', 'ha', '##hh', '##hh', '##a', 'ph', 'mala', '##kas']"
2842885,1af979f7-57b2-4993-b22a-d0ec39038a98,835713393779172727976,Ha************.V,Best app in the world,5,0,8.7.64.478,2022-09-19 15:22:52,5,Short,Short,"['best', 'app', 'in', 'the', 'world']"
3227495,81207d3f-3515-4349-b755-073fdb097ae1,203394984545012358783,***,Very happy with Spotify. Has every type of music for me.,5,0,8.8.66.563,2023-09-11 08:45:55,11,Long,Long,"['very', 'happy', 'with', 'spot', '##ify', '.', 'has', 'every', 'type', 'of', 'music', 'for', 'me', '.']"
2163321,4ac42d7e-5eef-46ac-b441-af3408390e89,185079378002067701745,Je*************as,Loving spotify,5,0,8.5.96.936,2021-02-02 23:38:12,2,Very short,Short,"['loving', 'spot', '##ify']"
2666898,16255eab-c3a3-465b-85e5-1f35225a4f18,330492184661288002940,Sr*****************va,Importance of Rottweiler training level is in the songswhat we will see them in the time and we will see the spotfire in spotfire in spotfire in spotfire it also we cannot see that in in we cannot see in the we cannotgetting in this spot file is raining nearby in spotfire we will we will use them watch thank you have a nice day for your giving have a nice giving for your nice day thank you have a nice day,5,0,,2022-04-04 14:40:44,82,Long,Long,"['importance', 'of', 'rot', '##t', '##weiler', 'training', 'level', 'is', 'in', 'the', 'songs', '##w', '##hat', 'we', 'will', 'see', 'them', 'in', 'the', 'time', 'and', 'we', 'will', 'see', 'the', 'spot', '##fire', 'in', 'spot', '##fire', 'in', 'spot', '##fire', 'in', 'spot', '##fire', 'it', 'also', 'we', 'cannot', 'see', 'that', 'in', 'in', 'we', 'cannot', 'see', 'in', 'the', 'we', 'cannot', '##get', '##ting', 'in', 'this', 'spot', 'file', 'is', 'raining', 'nearby', 'in', 'spot', '##fire', 'we', 'will', 'we', 'will', 'use', 'them', 'watch', 'thank', 'you', 'have', 'a', 'nice', 'day', 'for', 'your', 'giving', 'have', 'a', 'nice', 'giving', 'for', 'your', 'nice', 'day', 'thank', 'you', 'have', 'a', 'nice', 'day']"
2525643,a15ca241-0798-4d60-b2c4-f439751e8ed8,272223801203405083397,Ti*****ls,Doesn't pay its artists and can't play any podcasts currently on the app,1,0,8.6.84.1240,2021-12-09 16:00:11,13,Long,Long,"['doesn', ""'"", 't', 'pay', 'its', 'artists', 'and', 'can', ""'"", 't', 'play', 'any', 'podcast', '##s', 'currently', 'on', 'the', 'app']"
2697591,beac7706-2f6f-44fa-955b-a6810a1f4647,647828438934603881412,Do*******am,Amazing !! I don't like the amount of ads without premium but otherwise this is the best music app out there 👏,5,3,8.7.22.1125,2022-04-28 12:18:15,22,Long,Long,"['amazing', '!', '!', 'i', 'don', ""'"", 't', 'like', 'the', 'amount', 'of', 'ads', 'without', 'premium', 'but', 'otherwise', 'this', 'is', 'the', 'best', 'music', 'app', 'out', 'there', '[UNK]']"
