Unnamed: 0,review_id,pseudo_author_id,author_name,review_text,review_rating,review_likes,author_app_version,review_timestamp
2900684,23472df0-df33-42e8-8bfd-1d518de5a064,251573564748806817221,Th********ke,Nice,5,0,8.7.58.457,2022-11-23 20:17:36
114137,cb9c9a2a-3213-4673-82bc-152ebad71101,147348139595557025945,A Google user,Some songs that I'd like to see in the database,4,0,1.8.0.993,2014-12-03 21:48:44
219428,acb7e552-e5e5-4aa7-9feb-3ee343285894,969813659372172487816,A Google user,Awesome music streaming! I have premium and absolutely love it!,5,0,3.5.0.963,2015-08-28 21:49:26
3119574,9626d682-c04f-486d-a516-a1208efe2347,102192983308170652554,Rh*************an,To many ad and constantly show to premium version to upgrade so this app is worth please don't use this app it's totaly bad.,1,0,8.8.50.466,2023-07-07 15:30:47
2008855,c2b9f984-d09e-4399-970f-ad7be76054de,143984744879840952005,Ja*****ne,Good,4,0,,2020-09-23 04:40:56
201154,232a7b19-64a2-41cd-8e07-61ee8cbf5ece,738762019073424415964,A Google user,Do u need Internet to listen to music or can u just download den listen to them without requiring Internet,1,0,,2015-07-11 11:27:39
312539,bb81d89c-5642-4ea8-b8ce-f5afdb28c509,289440600893520826008,A Google user,Yeah.,3,0,4.4.0.1008,2016-01-02 17:46:16
414941,1297f301-5280-4d05-af1b-67340f4a46d2,681053245970376885712,A Google user,If you don't pay it plays the same songs over and over again.,1,0,5.3.0.995,2016-06-01 19:54:27
715546,6cf730dd-58bc-42c4-b5dd-48e6acbf064c,340385500548590214496,A Google user,This application is one of the best,5,0,8.4.3.479,2017-05-14 08:27:13
869205,8c0cd206-32c6-4388-939e-56d1e8095726,723786146760288095032,A Google user,Good,5,0,8.4.9.271,2017-10-24 15:29:15
2270488,3d284c62-de6f-42b6-8e17-ee63e42e5b3b,171232263323311988123,Az*******ad,Good,4,0,8.6.22.1112,2021-05-04 20:13:20
453428,6cd18c80-7d53-4365-96a4-26feb9bed3b6,253461852591374142554,A Google user,The music keeps stoping every song it gets me mad,3,0,4.8.0.1004,2016-07-25 04:15:17
2188975,af0a7310-3818-4f26-8c8e-488bf379bc48,119236892251110637878,Na********ak,🔥🔥🔥,5,0,8.6.2.774,2021-02-26 10:03:48
549290,9f17a6e7-2d76-45ca-8d69-1219031ad992,310638638938896839675,A Google user,"I absolutely love Spotify. It has great functionality with different devices, including chromecast.  The price for premium is well worth it to be able to listen to pretty much any song, any time, anywhere.",5,0,4.7.0.878,2016-11-25 02:45:30
2110052,5011cf12-e238-4864-9497-684949b2a354,329555940935205990877,co**********nt,I love spotify! It has everything I need from music to podcasts! I would this app recommend to anyone who is always looking for new music!,5,0,,2020-12-14 04:59:40
2124490,f1ea3a22-8f17-4ae3-a9d8-4384f35698db,212441300736963375042,NO*****OX,Good app!,3,0,8.5.89.901,2020-12-27 04:07:22
670868,1436ee02-efc6-4565-8c05-12afdbf68248,204805792994363564212,A Google user,Very beautiful app,5,0,,2017-03-30 06:08:36
434071,0599d5d2-acb4-4f3f-ac28-3dbaac5e61f8,151606759861943505824,A Google user,Definitely rocks,4,0,5.2.0.885,2016-06-28 22:08:38
2711005,81fe8d34-4510-4983-b11b-b6653aadb4b5,213333387618056306084,Ri**********25,Noice,5,0,,2022-05-11 09:17:43
1894937,e4b391b7-aef3-4e24-8fd2-1c7966daf957,942330621002247417105,Te***********ta,Luv this app! Sooo mesmerizing,5,0,,2020-06-16 09:31:04
2177486,a7ebd577-f663-4f97-8669-22de38b0a7b3,329194787177446434482,F****x,One of the best music streaming apps out there,5,0,8.6.0.830,2021-02-16 16:27:32
1595723,7af77a2e-fd68-4cad-9214-989af269bdb4,358761958896110746117,A Google user,The best,5,0,8.5.23.686,2019-09-13 19:57:14
2613425,0f3fa2c8-82f8-4b6c-9675-b0e02adf4b96,379567994511302937320,e****m,such a great music app! you can listen to so much!!,5,0,8.7.4.1056,2022-02-17 12:17:41
1805700,0969cdda-26b9-4ed9-b4da-8f45c8bb5402,290314094796362932489,A Google user,Bst app for music,5,0,8.5.49.973,2020-03-31 04:04:52
2999934,71ec6be3-2409-456d-b755-8a85d094dd1c,225359559912473485213,J ****ez,Great app should buy premium to allow all extra cool attributes that make it better than usual music apps. 🎶,5,0,8.8.16.615,2023-03-14 18:09:37
2844370,be12d269-9104-4a6c-bed5-694d84945db9,633980614209748456717,ra*****il,Raj shirsath,5,0,8.7.66.534,2022-09-21 09:29:43
2466055,c2976d91-0e4c-4cf1-8a77-c4d7595d9705,145753264377752235003,Mi**********ck,🤍,3,0,8.6.70.1102,2021-10-22 04:37:23
1908538,cd8ba88b-bff2-459c-9c4a-cbbc61957d61,896835997424710506732,Co***********us,Awesome app. Love it,4,0,8.5.64.1046,2020-06-28 15:27:57
1137530,c78ae9cc-c332-4854-b07d-cfc907249d10,222950918015577076308,A Google user,I have premium and its honestly worth the ten bucks a month,5,0,8.4.72.845,2018-09-30 23:59:58
3029847,a17c7223-29f0-4713-bfd9-7b08fb9adc10,648980172899057064313,Pr**********sh,Superb,5,0,,2023-04-17 08:48:50
1846286,70d37a64-99cb-4fab-bab2-f296d1fe50e6,155071193763883551543,o***e,This app is awesome,5,0,8.5.55.1105,2020-05-05 22:13:26
931954,357ba464-fa48-4f72-9bc1-2edf86cb72dc,127403736553477086933,A Google user,It's ok,3,0,,2017-12-31 15:38:41
899785,b18bc3d8-5b14-4285-94fc-c5d3b592c878,211875559956365920867,A Google user,This is so affordable and fun,5,0,8.4.28.875,2017-11-27 01:18:36
2430597,40512c27-5833-4ac0-8980-5a74e4dc8d8f,134050490813979857663,Ch*******le,"I've used Spotify for years. I even pay for premium. It's sad I still get ads during a podcast even though I pay for premium. What's worse is some clown decided it would be a good idea to play said ads in the middle of a podcast, totally ruining the flow. To compound this, more often than not Spotify doesn't remember where I was before the podcast was interrupted and it starts all over. Other than that, it's a solid choice for streaming",3,0,,2021-09-20 16:34:00
2932237,c6df2691-7517-4b58-8669-0412540f4d49,504331604435386903576,Am********im,Perfect,5,0,8.7.92.521,2022-12-22 21:01:05
2532072,3ce1f028-0570-4085-9c4a-7c93afb89495,209755780382034360367,We********rt,Has even oldies that I look for.,5,0,8.6.74.1176,2021-12-15 02:12:05
2749776,ad775065-9348-423e-a27d-29c869852a51,101923839815509189838,GK*********72,"best app ever! I love that you can download music and play offline with the premium plan (so no data charges). There hasn't been one song yet that they haven't had! (Although taytay has gone, which was a bit sad) I have had issues, however, with different devices trying to get the downloading working properly. Sometimes have to try multiple times and it's touch and go as to whether it will kick in and work.",5,0,8.7.38.670,2022-06-18 03:44:18
662246,6d0bffd4-dc5c-43a6-a600-be687c96c6db,795761453290520690321,A Google user,very good!,5,0,8.0.0.805,2017-03-22 01:01:58
1233021,887a0341-9d14-42ee-bf2d-882ce5418e04,328181422687444847090,A Google user,😍,5,0,,2018-11-28 08:07:19
2508811,cb768f78-1ba4-4789-8516-5e0d0aa8e6fa,227207277477658061781,Sh********kh,Nice app,5,0,8.6.74.1176,2021-11-28 04:54:29
2029143,b43eb843-71bd-46df-9c5b-24ae399eae81,327794033494166622648,Ar********ri,Nice app,5,0,8.5.74.834,2020-10-08 04:48:17
411296,e1569629-f9cd-4e90-9874-f5e79fb66eb7,207922824955075415806,A Google user,Very nice,5,0,,2016-05-27 16:10:23
1878295,6acdd70c-4d68-4e26-b4a8-25ab0fdec558,964918614519997208224,Jo********en,Love it!,5,0,8.5.59.1137,2020-06-01 14:59:29
2966815,be2dd491-d45e-40f6-93ac-925c470593f2,336156385520279770628,Sh******ni,Alot of ads,4,0,8.8.0.347,2023-01-30 04:28:18
2805916,68de4c4f-3fef-4299-a198-63c5146c0737,106354712049272024820,Ya*********de,The best app i like tge new update so much tge music video is just so op this the best app ever,5,0,8.7.16.1354,2022-08-11 11:03:23
1557850,0ad3580a-28f1-4e92-8c64-c7ffee6f6d43,314272097649663473415,A Google user,eh,3,0,8.5.18.932,2019-08-14 21:06:30
967524,e05e9234-0c65-48f4-a333-e87f2eecaf88,688744662757318910128,A Google user,Great music selections!!,5,0,8.4.39.673,2018-02-09 15:38:30
457559,9b2c63a2-b373-47f1-8ee7-c695cf9299f9,206212187722050493974,A Google user,Love  music,5,0,,2016-07-30 08:55:51
919906,4d51b7a1-c3a4-41e0-ba86-ed5d55fe9a0a,101677113735959301276,A Google user,Love it wish i had premium but its still dope,5,0,8.4.31.723,2017-12-18 16:12:43
3098237,a8163fba-4ff7-4b16-ae40-fb829d1a2ead,332272409598591046134,AD*************ng,Everything is not fine the song recommendation of this app is worst repeats same boring song after any song played.I am bored of this recommendation and it do not even suggest a new song,2,0,8.8.46.529,2023-07-02 11:12:03
463814,2380d763-90f4-4fd3-93c2-3725ccf00235,106856894033285069258,A Google user,Spotify Premium is good to use on planes.,5,0,5.8.0.1029,2016-08-07 17:08:24
925525,39152412-a105-479a-9386-97879c5f0b17,807098926000929030224,A Google user,Its amazing,5,0,8.4.32.623,2017-12-24 20:11:13
2745859,d7a4a88a-c57b-4aac-a42c-99c07c2c65ea,196966517946851240222,De********av,This is nice app,5,0,,2022-06-14 05:07:41
1787746,6e294e93-4ec6-4249-8a0e-b7ca5e410735,357876258119111011548,A Google user,All my music in one place...,5,0,8.5.47.1006,2020-03-14 15:49:57
130368,798426b5-3d0c-4238-81d3-4da36b12bbb5,157853337462286548212,A Google user,Just simply wicked,5,0,1.9.0.1273,2014-12-31 03:41:35
1665798,a228e60f-0289-435b-857b-91f42e793db2,221432519912194133882,A Google user,Good,4,0,8.5.32.889,2019-11-16 13:53:56
484127,f021ec57-a868-424f-80d7-25a1d384ea7d,185034093129847678403,A Google user,Amazing,5,0,6.0.0.864,2016-09-02 22:01:22
3207447,7e422f52-53fc-462d-a834-2054eb1e63ad,156692651887781845565,Lo******es,Fantastic app,5,0,8.8.58.473,2023-08-27 00:06:56
2748647,fa2f05c5-fa76-4a87-aee9-4c2e9a1844df,227206185227545319566,Jo*****oy,i really like the app jus wish they added a higher volume,5,0,8.7.38.670,2022-06-17 00:29:26
1373876,5d0fd2a5-1e10-4a41-b3ff-906d59ec2209,220154683021028470648,A Google user,"Great app, good quality music and recommendation of songs is pretty good. But I don't understand why i can't play many songs, is it like those songs aren't released in my country?? I'm from India and I can't play some songs like Let me down slowly (by Alec Benjamin), Friends (Marshmello) l, Perfect (Ed Sheeran), etc... Please help/maybe consider releasing it in India too...😅",3,3,8.4.97.807,2019-03-28 17:00:44
1960914,ed8107b6-881a-4a16-afef-21146059c904,143328775120112922590,Re*********kh,Nice,5,0,,2020-08-13 07:18:12
3133333,09b88e07-3dd5-4567-9f31-3c3910e45f4e,250878333582051705888,Pr***********ma,I really loved it initially but now it's like they don't feel to provide good service. Out nowhere the music stops if playing in background. It's not often but always. Fix it asap,2,0,8.8.44.527,2023-07-08 12:59:06
2037466,059eb9e9-fb98-4b8a-bb28-50c8df7557f9,319746804732290600959,A****G,"Please add ""Play Next"" option. Currently I can only add to queue and add to playlist which is often very inconvenient. Another thing is I can't access songs that I just played in my queue in case I wanna go back to them without having to create a playlist. Also it would be ideal if you allowed playing music files that are already on my device. I wanted to switch to your music service, but to be honest, your competitors managed to create a more user friendly experience.",2,32,8.5.79.1061,2020-10-14 17:38:35
1712932,141e3072-8e3c-46b4-9e2f-4f17793e1537,511120097991633343929,A Google user,Nice,5,0,8.5.36.747,2019-12-29 09:51:20
894420,19d73597-67b2-490b-ad32-1d229e3e9545,248509305836616121427,A Google user,Love Spotify only little thing that bothers me is it closes itself down hopefully this issue gets resolved...,5,2,8.4.28.875,2017-11-21 05:03:57
2313930,020a7482-c9df-4081-82b8-76a569faacf5,184305934240153784295,An******le,"Not always perfect, but better than the other services I've tried.",5,0,8.6.32.925,2021-06-09 05:08:50
833109,41d2c92e-8112-4ea6-9548-38767918bb76,772946952620955466035,A Google user,Easy peezie,5,0,8.4.18.743,2017-09-15 21:46:48
2925792,9891ebf3-70be-4280-905f-0da591acd009,317581424969335201656,Ka*******oh,"The app doesn't seem to play songs anymore. It stops when the next song is about to come on and I want this fixed please. And unless spotify does something to fix this, I will be unsubscribing",1,2,8.7.90.544,2022-12-15 08:03:11
100119,bab2cd1c-9e96-43ba-9c82-36bd0041a81a,532997480459547959575,A Google user,Its super fun,5,0,,2014-11-10 15:47:02
1802391,1b49fe56-df23-481b-a569-77bad6d9b2b9,131146829448347137519,A Google user,Really very nice app,5,0,8.5.47.1006,2020-03-28 07:30:02
1363767,2f2264ad-fcef-4f6f-8a20-9e146e613812,741192254928273132434,A Google user,great,5,0,8.4.97.807,2019-03-22 18:31:13
965569,8499ca76-a484-498d-a594-97262eba76ee,133770841566514193092,A Google user,Amazing almost all my favorite songs are on here,5,0,8.4.18.743,2018-02-07 00:42:58
711135,029709fb-cd5d-4ca9-899d-435164bdff78,221791408616842658598,A Google user,"Great,!",5,0,8.4.1.846,2017-05-09 16:51:52
2192726,5aaf4c12-fec1-4239-a8bb-b637cb9873f6,243897851394815356572,Ph************as,Hi Im PhiliP Filipinas Im From Philippines I say this game TANG INA ANG PANGET TRANSLATE NYU NA LNG MGA BUBU HAHHHHA PH MALAKAS,1,0,,2021-03-01 08:37:15
506868,d211aa16-899d-4341-8602-debb79cc3630,275712864788440566419,A Google user,5,5,0,6.2.0.1028,2016-09-30 06:53:31
2842885,1af979f7-57b2-4993-b22a-d0ec39038a98,835713393779172727976,Ha************.V,Best app in the world,5,0,8.7.64.478,2022-09-19 15:22:52
3227495,81207d3f-3515-4349-b755-073fdb097ae1,203394984545012358783,***,Very happy with Spotify. Has every type of music for me.,5,0,8.8.66.563,2023-09-11 08:45:55
2163321,4ac42d7e-5eef-46ac-b441-af3408390e89,185079378002067701745,Je*************as,Loving spotify,5,0,8.5.96.936,2021-02-02 23:38:12
2666898,16255eab-c3a3-465b-85e5-1f35225a4f18,330492184661288002940,Sr*****************va,Importance of Rottweiler training level is in the songswhat we will see them in the time and we will see the spotfire in spotfire in spotfire in spotfire it also we cannot see that in in we cannot see in the we cannotgetting in this spot file is raining nearby in spotfire we will we will use them watch thank you have a nice day for your giving have a nice giving for your nice day thank you have a nice day,5,0,,2022-04-04 14:40:44
1090559,c9bfc1db-70fd-451d-963d-7422b19a2af1,539443227869247013733,A Google user,"Terrible, you have to pay for everything and you can't play most song you 
want without paying, also keeps crashing",1,0,8.4.62.490,2018-07-20 18:50:32
764714,b3124c8c-229a-4568-9b41-4c6c59ca4677,226806107866178988131,A Google user,Luh,5,0,4.4.0.1008,2017-07-05 04:33:53
2525643,a15ca241-0798-4d60-b2c4-f439751e8ed8,272223801203405083397,Ti*****ls,Doesn't pay its artists and can't play any podcasts currently on the app,1,0,8.6.84.1240,2021-12-09 16:00:11
2697591,beac7706-2f6f-44fa-955b-a6810a1f4647,647828438934603881412,Do*******am,Amazing !! I don't like the amount of ads without premium but otherwise this is the best music app out there 👏,5,3,8.7.22.1125,2022-04-28 12:18:15
